id,female,age,state
4773,1,68,1
4774,0,67,1
4775,0,58,1
4776,1,68,1
4777,0,68,1
4778,1,68,1
4779,0,66,1
4780,1,63,1
4781,0,59,1
4782,1,59,2
4783,0,69,1
4784,1,68,1
4785,0,67,1
4786,1,63,1
4787,0,59,1
4788,0,60,1
4789,1,57,1
4790,0,61,1
4791,1,52,1
4792,1,60,1
4793,0,55,1
4794,0,64,1
4795,1,63,1
4796,1,69,1
4797,0,62,1
4798,1,62,1
4799,1,66,1
4800,1,65,1
4801,1,56,1
4802,1,61,1
4803,1,66,1
4804,0,70,1
4805,0,67,1
4806,1,61,2
4807,1,59,1
4808,1,65,1
4809,0,70,1
4810,1,61,1
4811,0,63,1
4812,1,62,1
4813,1,62,1
4814,0,65,1
4815,1,69,1
4816,1,68,1
4817,0,78,1
4818,0,59,1
4819,1,65,1
4820,0,69,1
4821,0,66,1
4822,1,62,1
4823,1,63,1
4824,0,65,1
4825,1,59,1
4826,0,53,1
4827,1,59,1
4828,0,59,1
4829,0,64,1
4830,1,57,1
4831,1,60,1
4832,1,58,1
4833,0,61,1
4834,0,60,1
4835,1,58,1
4836,0,62,1
4837,0,65,1
4838,1,65,1
4839,1,67,1
4840,0,69,1
4841,1,58,1
4842,0,69,1
4843,1,60,2
4844,1,67,1
4845,1,61,2
4846,0,75,2
4847,0,61,2
4848,0,61,1
4849,0,60,1
4850,1,54,1
4851,1,66,1
4852,0,70,1
4853,0,64,1
4854,1,62,1
4855,1,66,1
4856,0,69,1
4857,0,68,3
4858,1,68,1
4859,1,65,1
4860,0,68,1
4861,1,65,1
4862,0,58,1
4863,1,56,1
4864,1,58,1
4865,0,65,1
4866,1,63,1
4867,1,63,1
4868,1,65,1
4869,0,69,1
4870,0,59,2
4871,1,61,1
4872,0,64,1
4873,1,59,1
4874,0,68,1
4875,1,58,1
4876,0,61,1
4877,1,56,1
4878,1,59,1
4879,0,60,1
4880,1,64,1
4881,0,80,3
4882,1,68,1
4883,1,68,1
4884,0,71,2
4885,1,67,1
4886,0,66,1
4887,1,57,1
4888,1,66,1
4889,1,66,1
4890,0,70,2
4891,0,69,1
4892,1,63,1
4893,0,60,1
4894,1,58,1
4895,0,63,1
4896,0,59,1
4897,1,58,1
4898,0,58,1
4899,1,58,1
4900,1,62,1
4901,1,68,1
4902,0,71,2
4903,1,69,1
4904,0,70,2
4905,1,65,1
4906,1,61,1
4907,0,68,1
4908,0,66,1
4909,1,63,1
4910,0,63,1
4911,1,57,2
4912,1,59,1
4913,0,56,1
4914,1,66,1
4915,0,70,2
4916,1,60,1
4917,0,67,2
4918,1,68,1
4919,0,71,1
4920,0,61,1
4921,1,64,1
4922,0,64,1
4923,1,65,1
4924,1,60,1
4925,0,70,1
4926,0,61,1
4927,1,59,1
4928,0,61,1
4929,1,57,1
4930,0,63,1
4931,0,59,1
4932,1,63,2
4933,1,68,1
4934,0,71,1
4935,1,59,1
4936,0,77,1
4937,1,65,1
4938,0,77,2
4939,0,68,1
4940,1,62,1
4941,0,63,1
4942,1,61,1
4943,1,68,1
4944,0,70,1
4945,0,62,1
4946,1,57,1
4947,0,51,1
4948,1,62,1
4949,1,68,1
4950,0,74,1
4951,0,67,1
4952,1,63,1
4953,1,61,1
4954,1,56,1
4955,0,64,1
4956,1,56,2
4957,0,59,1
4958,1,59,1
4959,0,60,1
4960,1,56,1
4961,1,61,1
4962,0,64,2
4963,0,64,3
4964,1,53,1
4965,0,64,1
4966,1,61,1
4967,0,63,1
4968,1,63,1
4969,0,58,1
4970,1,63,1
4971,0,66,1
4972,1,65,1
4973,1,68,1
4974,1,58,1
4975,0,63,1
4976,1,64,1
4977,0,70,1
4978,0,62,1
4979,1,63,1
4980,1,60,1
4981,0,61,1
4982,1,58,1
4983,1,61,3
4984,0,70,1
4985,0,59,1
4986,1,53,1
4987,1,67,1
4988,1,62,1
4989,0,64,1
4990,0,67,1
4991,1,63,1
4992,0,60,1
4993,1,57,1
4994,1,64,1
4995,0,73,1
4996,0,60,1
4997,1,54,1
4998,1,67,1
4999,0,61,1
5000,1,53,1
5001,1,63,1
5002,0,62,2
5003,1,63,1
5004,0,68,2
5005,1,60,1
5006,0,65,1
5007,1,56,1
5008,0,69,2
5009,1,71,1
5010,1,62,1
5011,0,76,1
5012,0,62,1
5013,1,60,1
5014,0,65,1
5015,1,56,1
5016,0,58,1
5017,1,59,1
5018,1,66,1
5019,0,71,1
5020,1,59,1
5021,0,59,1
5022,1,58,1
5023,0,60,1
5024,1,68,1
5025,0,73,1
5026,1,58,1
5027,0,59,1
5028,1,60,1
5029,0,68,1
5030,1,69,1
5031,0,72,1
5032,1,67,1
5033,0,70,1
5034,1,62,1
5035,0,70,1
5036,0,69,3
5037,1,60,1
5038,0,60,2
5039,1,59,1
5040,1,59,1
5041,1,58,1
5042,1,63,1
5043,0,70,1
5044,1,69,1
5045,0,58,1
5046,1,55,1
5047,0,65,1
5048,1,60,1
5049,0,66,1
5050,1,64,1
5051,1,65,1
5052,1,60,1
5053,0,59,1
5054,1,69,1
5055,1,68,1
5056,0,65,2
5057,1,65,1
5058,0,58,1
5059,1,68,1
5060,0,72,1
5061,0,66,1
5062,1,62,1
5063,1,62,1
5064,0,63,1
5065,1,58,1
5066,0,69,1
5067,1,63,1
5068,1,63,1
5069,1,64,1
5070,0,72,1
5071,1,66,1
5072,0,82,1
5073,0,58,1
5074,1,58,1
5075,0,59,1
5076,1,68,2
5077,0,60,1
5078,0,65,1
5079,1,60,1
5080,0,66,2
5081,1,67,1
5082,0,63,1
5083,1,59,1
5084,1,61,1
5085,0,66,1
5086,0,67,1
5087,1,64,1
5088,1,64,1
5089,0,68,1
5090,1,67,1
5091,0,88,2
5092,0,59,1
5093,1,63,1
5094,0,69,2
5095,0,62,3
5096,1,59,1
5097,0,64,1
5098,1,59,1
5099,1,68,3
5100,1,68,2
5101,1,62,1
5102,0,61,1
5103,1,53,1
5104,0,57,1
5105,1,57,1
5106,1,68,1
5107,0,69,1
5108,1,65,1
5109,0,70,1
5110,0,62,1
5111,1,56,1
5112,0,72,1
5113,0,58,1
5114,0,62,2
5115,1,56,1
5116,0,66,1
5117,1,53,1
5118,1,63,1
5119,0,62,3
5120,0,59,1
5121,1,67,1
5122,0,68,2
5123,1,62,1
5124,0,67,1
5125,1,60,1
5126,0,64,1
5127,1,62,1
5128,0,67,1
5129,1,61,1
5130,0,61,1
5131,1,65,1
5132,1,60,2
5133,0,69,3
5134,0,61,1
5135,1,58,1
5136,0,66,1
5137,1,60,1
5138,1,67,1
5139,0,69,2
5140,0,66,2
5141,1,63,3
5142,0,63,1
5143,1,63,2
5144,1,67,1
5145,1,67,1
5146,1,67,1
5147,1,63,1
5148,0,63,1
5149,1,59,1
5150,0,63,1
5151,1,61,1
5152,0,62,1
5153,1,57,1
5154,1,66,1
5155,0,68,1
5156,0,60,1
5157,1,58,1
5158,0,68,1
5159,1,68,1
5160,0,65,1
5161,1,57,1
5162,1,66,1
5163,0,67,1
5164,0,62,1
5165,1,52,1
5166,0,64,1
5167,1,63,1
5168,0,66,2
5169,0,60,1
5170,0,69,1
5171,0,63,1
5172,1,57,1
5173,1,69,1
5174,0,73,1
5175,1,58,1
5176,0,69,1
5177,0,74,1
5178,1,60,1
5179,0,65,1
5180,0,65,1
5181,0,58,1
5182,1,58,1
5183,0,60,1
5184,1,62,1
5185,1,59,3
5186,0,63,1
5187,1,56,2
5188,0,64,1
5189,1,60,1
5190,1,62,1
5191,1,63,1
5192,0,65,1
5193,1,65,1
5194,0,68,1
5195,1,61,1
5196,0,61,1
5197,1,67,1
5198,0,58,1
5199,0,68,1
5200,1,60,1
5201,1,59,1
5202,0,62,1
5203,1,63,1
5204,0,62,1
5205,1,68,1
5206,1,66,1
5207,0,65,2
5208,0,68,1
5209,1,70,3
5210,1,65,1
5211,0,62,1
5212,1,57,1
5213,0,64,1
5214,1,59,1
5215,1,58,1
5216,0,61,1
5217,1,64,1
5218,1,66,1
5219,0,64,1
5220,1,56,1
5221,0,61,1
5222,1,60,1
5223,1,68,1
5224,0,68,1
5225,1,59,1
5226,1,62,1
5227,0,62,1
5228,0,58,1
5229,1,57,1
5230,0,67,2
5231,1,64,1
5232,1,60,1
5233,0,62,1
5234,0,60,1
5235,1,59,1
5236,1,64,1
5237,0,65,2
5238,1,63,1
5239,0,65,1
5240,1,64,1
5241,1,61,1
5242,0,59,1
5243,0,59,1
5244,1,57,1
5245,0,67,1
5246,1,57,1
5247,0,59,1
5248,1,56,1
5249,1,69,2
5250,0,63,1
5251,1,57,1
5252,1,63,1
5253,0,64,1
5254,1,69,1
5255,0,72,1
5256,1,61,1
5257,0,58,3
5258,1,58,1
5259,0,55,2
5260,1,64,1
5261,1,69,1
5262,0,73,2
5263,1,64,2
5264,0,70,1
5265,0,66,1
5266,1,68,1
5267,0,68,1
5268,1,62,1
5269,0,59,1
5270,1,57,1
5271,0,60,1
5272,1,59,1
5273,1,66,1
5274,0,72,1
5275,1,65,1
5276,0,59,1
5277,1,58,1
5278,1,63,1
5279,0,73,2
5280,1,63,1
5281,0,75,1
5282,1,61,1
5283,0,66,1
5284,0,62,2
5285,1,55,1
5286,1,64,1
5287,1,63,1
5288,0,63,1
5289,0,66,1
5290,1,53,1
5291,0,60,1
5292,1,55,1
5293,1,63,1
5294,0,73,2
5295,1,68,1
5296,1,57,1
5297,1,60,1
5298,0,62,1
5299,1,58,3
5300,0,65,1
5301,1,66,1
5302,0,67,1
5303,1,66,1
5304,1,65,1
5305,0,73,1
5306,0,61,1
5307,0,64,1
5308,1,61,1
5309,1,60,1
5310,0,63,1
5311,1,67,1
5312,0,60,1
5313,1,66,1
5314,0,65,1
5315,1,63,1
5316,0,68,2
5317,1,59,1
5318,0,60,1
5319,1,65,1
5320,0,69,1
5321,1,61,1
5322,0,59,1
5323,0,60,2
5324,1,58,1
5325,1,66,1
5326,0,73,1
5327,0,60,1
5328,1,59,1
5329,0,64,1
5330,1,61,1
5331,1,64,1
5332,0,75,2
5333,1,54,1
5334,0,60,1
5335,0,59,1
5336,1,61,1
5337,0,68,1
5338,1,68,1
5339,0,64,1
5340,1,58,1
5341,1,67,1
5342,0,71,2
5343,0,64,1
5344,1,64,2
5345,0,69,1
5346,1,56,2
5347,0,59,2
5348,1,57,1
5349,1,66,1
5350,1,65,1
5351,1,65,1
5352,1,64,1
5353,1,59,1
5354,1,56,1
5355,0,62,1
5356,1,59,1
5357,0,58,1
5358,1,57,1
5359,1,69,1
5360,0,74,1
5361,0,65,1
5362,1,62,1
5363,1,68,1
5364,0,70,2
5365,0,67,1
5366,1,65,1
5367,1,68,1
5368,0,70,1
5369,1,64,1
5370,0,63,1
5371,1,61,1
5372,1,68,1
5373,0,62,1
5374,1,54,1
5375,1,65,1
5376,1,66,1
5377,0,72,1
5378,0,65,2
5379,0,64,1
5380,1,58,1
5381,0,60,2
5382,0,60,1
5383,1,60,1
5384,1,64,1
5385,0,55,1
5386,1,61,1
5387,0,71,1
5388,1,68,1
5389,0,71,2
5390,0,62,1
5391,1,60,1
5392,0,62,1
5393,1,61,1
5394,1,55,1
5395,0,66,1
5396,1,66,1
5397,1,59,2
5398,0,65,2
5399,1,66,1
5400,0,56,1
5401,0,60,1
5402,1,58,1
5403,0,59,1
5404,1,54,1
5405,1,59,1
5406,0,59,1
5407,0,64,2
5408,1,64,1
5409,0,68,1
5410,1,69,1
5411,0,64,1
5412,1,52,1
5413,0,64,1
5414,1,61,1
5415,0,57,1
5416,1,57,2
5417,0,59,1
5418,1,57,1
5419,0,69,1
5420,1,68,1
5421,1,60,1
5422,1,68,1
5423,0,63,1
5424,1,59,1
5425,0,61,2
5426,1,57,1
5427,0,65,1
5428,1,61,1
5429,1,66,1
5430,0,68,1
5431,1,65,1
5432,0,70,2
5433,0,66,1
5434,1,58,1
5435,0,68,1
5436,1,66,1
5437,0,66,1
5438,1,66,1
5439,0,64,1
5440,0,58,1
5441,1,66,1
5442,0,67,1
5443,1,57,1
5444,0,68,1
5445,1,57,1
5446,1,66,1
5447,0,65,1
5448,1,66,1
5449,0,58,1
5450,1,56,1
5451,1,62,1
5452,0,64,1
5453,0,68,1
5454,1,54,1
5455,1,61,1
5456,0,60,1
5457,1,52,1
5458,1,57,1
5459,1,62,1
5460,0,69,1
5461,0,63,1
5462,1,53,1
5463,0,59,1
5464,1,53,1
5465,1,69,1
5466,1,55,1
5467,1,59,2
5468,0,63,1
5469,0,61,1
5470,1,66,3
5471,1,59,1
5472,0,59,1
5473,1,61,1
5474,0,62,1
5475,0,67,2
5476,1,69,1
5477,1,65,2
5478,1,68,1
5479,0,78,3
5480,1,66,1
5481,0,66,1
5482,1,63,1
5483,0,72,2
5484,0,71,1
5485,1,62,1
5486,0,60,1
5487,0,66,1
5488,1,62,1
5489,1,59,1
5490,0,67,1
5491,0,61,2
5492,1,58,3
5493,0,58,1
5494,1,58,1
5495,1,58,1
5496,0,60,1
5497,1,56,1
5498,1,68,1
5499,0,70,1
5500,0,68,1
5501,1,66,1
5502,0,59,1
5503,1,66,1
5504,1,62,1
5505,0,80,2
5506,0,61,1
5507,1,59,1
5508,1,69,1
5509,0,69,1
5510,0,68,1
5511,1,67,1
5512,0,58,1
5513,1,58,1
5514,1,59,1
5515,0,60,2
5516,0,61,1
5517,1,54,1
5518,1,60,1
5519,0,58,1
5520,1,55,1
5521,0,58,1
5522,1,53,1
5523,1,64,1
5524,1,58,1
5525,0,54,1
5526,0,67,2
5527,1,69,1
5528,1,63,1
5529,1,65,2
5530,0,62,1
5531,1,62,1
5532,1,66,1
5533,0,58,1
5534,0,62,1
5535,1,64,1
5536,1,68,1
5537,0,73,1
5538,1,63,1
5539,0,66,1
5540,0,69,1
5541,1,69,1
5542,1,66,1
5543,0,67,1
5544,1,66,1
5545,0,65,1
5546,1,66,1
5547,0,59,1
5548,1,57,1
5549,0,66,1
5550,1,63,1
5551,1,67,1
5552,0,71,1
5553,0,64,1
5554,1,64,1
5555,1,67,1
5556,0,72,1
5557,0,62,1
5558,1,66,1
5559,1,68,1
5560,1,64,1
5561,0,72,3
5562,0,63,1
5563,0,64,1
5564,1,54,1
5565,0,56,1
5566,0,65,1
5567,1,57,1
5568,1,68,1
5569,0,60,1
5570,1,58,1
5571,0,68,1
5572,1,61,1
5573,0,58,1
5574,1,54,1
5575,1,67,1
5576,0,73,1
5577,0,63,1
5578,1,59,1
5579,0,65,2
5580,1,69,1
5581,1,64,1
5582,0,66,1
5583,1,61,1
5584,0,59,1
5585,1,57,1
5586,0,66,1
5587,1,58,1
5588,0,64,1
5589,0,64,1
5590,1,61,1
5591,0,61,1
5592,1,65,1
5593,1,60,1
5594,1,60,1
5595,1,63,1
5596,0,53,1
5597,1,60,1
5598,0,68,1
5599,0,60,2
5600,0,59,2
5601,0,60,2
5602,1,54,1
5603,0,60,1
5604,1,58,1
5605,0,65,1
5606,1,62,1
5607,1,67,1
5608,1,67,1
5609,0,72,2
5610,0,59,1
5611,1,59,1
5612,1,57,1
5613,0,63,2
5614,1,64,1
5615,1,65,1
5616,1,67,1
5617,0,76,1
5618,1,60,1
5619,0,61,2
5620,1,79,2
5621,1,62,1
5622,1,61,2
5623,1,64,2
5624,1,61,1
5625,0,66,3
5626,1,69,1
5627,0,81,1
5628,1,61,2
5629,1,65,1
5630,0,76,1
5631,1,60,1
5632,0,60,1
5633,1,59,1
5634,0,60,1
5635,0,59,1
5636,1,52,1
5637,1,55,1
5638,1,65,1
5639,0,69,1
5640,0,64,1
5641,0,63,1
5642,1,58,1
5643,1,63,1
5644,1,61,1
5645,0,79,1
5646,1,64,1
5647,1,65,1
5648,0,75,2
5649,1,63,1
5650,0,64,1
5651,1,64,2
5652,0,65,1
5653,0,58,1
5654,1,55,1
5655,1,62,1
5656,1,59,1
5657,0,65,1
5658,1,60,1
5659,0,60,1
5660,1,58,1
5661,1,65,1
5662,0,60,1
5663,0,58,1
5664,1,52,1
5665,0,61,1
5666,1,53,1
5667,0,66,1
5668,0,58,1
5669,1,53,1
5670,1,66,1
5671,1,66,2
5672,0,78,3
5673,1,67,2
5674,1,68,1
5675,1,64,1
5676,1,66,3
5677,0,67,2
5678,1,67,1
5679,0,67,1
5680,1,66,1
5681,1,63,1
5682,0,61,1
5683,1,63,1
5684,0,69,1
5685,0,59,1
5686,1,58,1
5687,0,62,1
5688,1,62,1
5689,1,61,1
5690,0,66,1
5691,1,73,1
5692,1,61,1
5693,1,69,2
5694,0,70,1
5695,1,66,1
5696,0,66,1
5697,1,59,1
5698,0,60,1
5699,1,54,1
5700,0,59,1
5701,1,55,1
5702,1,66,1
5703,1,67,1
5704,0,67,1
5705,1,65,1
5706,1,69,1
5707,1,69,1
5708,1,68,2
5709,1,67,1
5710,1,66,1
5711,0,58,1
5712,1,63,1
5713,0,68,2
5714,0,63,2
5715,1,64,1
5716,1,64,2
5717,1,59,2
5718,0,76,3
5719,1,60,1
5720,0,68,1
5721,0,56,1
5722,1,56,1
5723,1,61,1
5724,0,70,2
5725,0,66,2
5726,1,61,1
5727,1,62,1
5728,0,61,3
5729,1,63,1
5730,0,62,1
5731,0,60,1
5732,1,58,1
5733,1,66,2
5734,0,74,2
5735,1,66,2
5736,0,65,1
5737,1,63,2
5738,0,63,1
5739,1,58,1
5740,0,64,2
5741,0,66,2
5742,1,63,1
5743,0,60,1
5744,1,57,1
5745,1,65,2
5746,0,65,2
5747,1,60,1
5748,1,63,2
5749,0,59,1
5750,0,63,1
5751,1,53,1
5752,1,58,1
5753,0,59,1
5754,1,65,2
5755,0,70,1
5756,1,61,2
5757,0,65,2
5758,1,62,1
5759,0,76,2
5760,0,59,1
5761,1,59,1
5762,1,60,3
5763,0,63,2
5764,0,61,1
5765,1,56,1
5766,1,60,1
5767,1,61,2
5768,0,65,1
5769,1,65,1
5770,0,70,1
5771,0,67,2
5772,0,59,2
5773,1,55,1
5774,1,62,1
5775,1,66,2
5776,0,69,1
5777,0,64,1
5778,0,60,1
5779,1,53,1
5780,1,61,1
5781,0,77,2
5782,1,65,1
5783,0,67,1
5784,1,65,1
5785,0,65,1
5786,1,58,1
5787,0,59,1
5788,1,66,1
5789,0,65,1
5790,1,64,1
5791,1,63,1
5792,0,74,1
5793,0,61,1
5794,1,59,1
5795,0,66,2
5796,1,58,1
5797,0,58,1
5798,1,59,1
5799,1,68,1
5800,0,70,1
5801,0,61,1
5802,1,67,1
5803,0,69,1
5804,1,66,1
5805,0,69,1
5806,0,58,1
5807,1,55,1
5808,1,60,2
5809,1,64,1
5810,0,71,1
5811,1,67,1
5812,0,70,1
5813,1,60,1
5814,0,65,1
5815,1,58,1
5816,0,54,2
5817,0,67,1
5818,1,65,1
5819,0,63,1
5820,1,54,1
5821,1,61,1
5822,0,66,1
5823,0,68,1
5824,1,64,1
5825,0,65,1
5826,1,57,1
5827,0,62,2
5828,0,60,2
5829,1,54,2
5830,0,59,1
5831,1,58,3
5832,1,64,1
5833,0,66,2
5834,1,60,1
5835,0,63,2
5836,0,58,1
5837,1,59,3
5838,0,74,1
5839,0,60,1
5840,1,57,1
5841,1,62,1
5842,0,64,2
5843,0,61,2
5844,1,60,1
5845,0,65,1
5846,1,64,1
5847,0,65,1
5848,1,65,1
5849,1,66,1
5850,0,66,2
5851,1,58,1
5852,0,70,1
5853,1,52,1
5854,1,68,1
5855,0,63,2
5856,1,59,2
5857,1,66,1
5858,0,73,2
5859,1,62,1
5860,0,61,1
5861,1,52,1
5862,1,60,1
5863,0,53,1
5864,0,65,1
5865,1,65,1
5866,1,62,1
5867,0,64,1
5868,0,68,1
5869,0,69,2
5870,1,71,1
5871,1,62,1
5872,0,64,1
5873,0,68,1
5874,1,64,1
5875,0,66,2
5876,0,59,2
5877,1,52,1
5878,0,68,1
5879,1,65,1
5880,1,66,1
5881,1,64,1
5882,0,69,1
5883,0,68,1
5884,1,61,3
5885,0,62,1
5886,1,52,1
5887,0,63,1
5888,0,67,1
5889,1,66,1
5890,0,59,1
5891,1,66,2
5892,0,73,2
5893,1,64,1
5894,1,64,1
5895,0,66,1
5896,1,58,1
5897,1,68,1
5898,0,69,1
5899,1,63,1
5900,0,65,1
5901,1,57,1
5902,1,66,1
5903,1,66,1
5904,1,66,1
5905,1,60,1
5906,0,65,3
5907,0,71,2
5908,0,67,1
5909,0,61,1
5910,1,56,1
5911,0,67,1
5912,1,76,1
5913,0,64,1
5914,1,56,1
5915,1,64,1
5916,0,66,3
5917,1,59,1
5918,1,57,1
5919,0,61,2
5920,1,62,1
5921,0,61,1
5922,1,69,1
5923,0,80,1
5924,0,66,1
5925,0,67,2
5926,0,61,1
5927,0,62,1
5928,1,53,1
5929,0,59,1
5930,1,59,1
5931,0,60,2
5932,0,58,1
5933,1,54,1
5934,0,65,1
5935,1,58,2
5936,1,65,1
5937,0,76,1
5938,0,66,1
5939,1,59,1
5940,0,64,1
5941,1,60,1
5942,0,68,1
5943,1,62,1
5944,0,63,1
5945,0,59,1
5946,1,56,1
5947,1,63,1
5948,0,67,1
5949,0,66,2
5950,1,65,1
5951,0,61,1
5952,1,68,1
5953,1,60,1
5954,0,55,1
5955,1,63,1
5956,0,65,1
5957,1,61,1
5958,0,64,2
5959,1,68,1
5960,0,79,2
5961,0,60,2
5962,1,59,1
5963,0,62,2
5964,1,57,1
5965,1,66,1
5966,0,70,2
5967,1,68,1
5968,0,71,2
5969,0,62,2
5970,1,62,1
5971,0,69,1
5972,0,63,1
5973,1,60,1
5974,1,69,1
5975,1,68,1
5976,0,69,1
5977,1,65,1
5978,0,69,1
5979,0,68,2
5980,0,60,2
5981,1,79,1
5982,0,59,1
5983,1,57,1
5984,0,54,1
5985,0,63,1
5986,1,60,1
5987,0,61,1
5988,0,76,1
5989,1,61,1
5990,0,77,1
5991,1,63,1
5992,0,65,1
5993,1,65,2
5994,0,61,2
5995,1,79,3
5996,1,64,1
5997,0,64,2
5998,0,61,1
5999,1,59,2
6000,0,69,3
6001,1,67,1
6002,1,61,1
6003,0,68,1
6004,1,61,1
6005,0,60,1
6006,0,68,2
6007,1,66,1
6008,1,63,1
6009,0,65,1
6010,0,62,1
6011,1,55,1
6012,1,66,1
6013,0,69,1
6014,1,63,3
6015,0,64,1
6016,1,63,1
6017,1,68,3
6018,0,83,2
6019,1,59,1
6020,0,60,1
6021,0,59,1
6022,1,59,2
6023,0,85,1
6024,1,67,2
6025,0,73,1
6026,1,63,2
6027,0,68,3
6028,1,69,3
6029,0,62,1
6030,1,58,1
6031,0,69,2
6032,1,65,1
6033,1,69,1
6034,0,73,1
6035,0,60,1
6036,1,58,1
6037,1,68,1
6038,1,64,1
6039,1,59,1
6040,0,68,1
6041,1,65,1
6042,0,60,1
6043,1,58,1
6044,1,58,1
6045,0,58,1
6046,0,68,1
6047,1,63,1
6048,0,62,2
6049,1,62,1
6050,0,72,1
6051,1,67,1
6052,0,66,1
6053,1,63,1
6054,0,60,1
6055,1,56,1
6056,0,60,1
6057,1,57,1
6058,0,59,1
6059,1,55,1
6060,0,67,1
6061,1,65,1
6062,1,65,1
6063,0,72,1
6064,1,59,1
6065,0,71,1
6066,1,62,1
6067,0,68,1
6068,1,59,1
6069,1,63,1
6070,0,57,1
6071,1,60,1
6072,0,64,1
6073,1,63,1
6074,1,58,1
6075,0,58,1
6076,0,63,1
6077,0,61,1
6078,1,65,1
6079,1,60,1
6080,0,56,1
6081,0,65,2
6082,1,65,1
6083,1,68,2
6084,0,75,3
6085,1,67,1
6086,0,61,1
6087,1,57,1
6088,0,59,1
6089,1,60,1
6090,1,59,1
6091,0,57,1
6092,1,60,1
6093,1,63,1
6094,0,68,1
6095,1,63,1
6096,0,68,2
6097,1,68,1
6098,0,73,1
6099,1,69,2
6100,0,68,1
6101,0,66,1
6102,1,60,1
6103,1,63,1
6104,0,62,1
6105,0,58,1
6106,1,62,1
6107,0,68,2
6108,1,63,2
6109,1,62,1
6110,0,60,2
6111,1,60,1
6112,1,59,1
6113,1,68,2
6114,0,64,1
6115,1,68,2
6116,0,62,1
6117,1,59,1
6118,0,67,1
6119,1,67,1
6120,0,82,3
6121,1,66,1
6122,0,67,1
6123,1,61,1
6124,0,61,2
6125,1,67,3
6126,0,74,2
6127,1,68,1
6128,1,60,1
6129,0,70,2
6130,1,66,1
6131,0,63,1
6132,1,64,1
6133,0,62,1
6134,1,60,1
6135,1,58,1
6136,0,58,1
6137,1,54,1
6138,0,61,1
6139,1,61,1
6140,1,65,1
6141,0,68,1
6142,0,61,1
6143,1,58,1
6144,0,68,2
6145,1,71,1
6146,0,59,1
6147,0,63,1
6148,1,57,1
6149,1,64,1
6150,0,67,1
6151,1,61,1
6152,1,66,1
6153,0,59,1
6154,1,57,1
6155,1,59,1
6156,0,63,1
6157,0,58,1
6158,1,60,1
6159,0,62,2
6160,1,56,1
6161,0,59,2
6162,1,67,1
6163,0,59,1
6164,1,55,1
6165,0,64,1
6166,1,60,1
6167,1,66,1
6168,0,75,1
6169,1,62,2
6170,0,58,1
6171,1,67,1
6172,0,68,1
6173,0,67,1
6174,0,68,1
6175,1,67,2
6176,1,66,1
6177,1,68,1
6178,1,61,1
6179,0,69,1
6180,0,68,1
6181,1,57,1
6182,1,59,1
6183,0,75,1
6184,1,63,3
6185,0,57,1
6186,0,68,1
6187,1,66,1
6188,1,66,1
6189,0,69,1
6190,1,59,1
6191,0,65,1
6192,1,59,1
6193,0,68,2
6194,0,58,1
6195,1,58,1
6196,1,59,1
6197,0,58,1
6198,0,62,1
6199,1,59,1
6200,1,59,1
6201,0,57,1
6202,1,63,1
6203,0,63,1
6204,1,62,1
6205,0,62,1
6206,1,62,1
6207,0,58,1
6208,1,54,1
6209,1,64,1
6210,0,75,1
6211,0,70,2
6212,1,69,1
6213,0,65,1
6214,1,63,1
6215,0,64,1
6216,0,68,1
6217,1,68,1
6218,1,59,1
6219,1,64,1
6220,1,64,1
6221,0,66,1
6222,1,62,1
6223,0,67,1
6224,0,63,1
6225,1,56,1
6226,1,68,1
6227,0,70,1
6228,1,68,1
6229,1,65,1
6230,0,64,2
6231,1,68,1
6232,1,67,1
6233,1,68,1
6234,1,62,1
6235,1,65,1
6236,0,69,1
6237,0,61,1
6238,0,64,1
6239,1,60,1
6240,0,62,1
6241,1,57,1
6242,0,63,1
6243,1,62,1
6244,0,61,1
6245,1,54,1
6246,0,63,2
6247,1,64,2
6248,0,65,3
6249,1,59,1
6250,0,58,1
6251,1,67,1
6252,0,65,1
6253,0,58,1
6254,1,57,1
6255,0,67,1
6256,1,58,1
6257,0,64,1
6258,0,58,1
6259,1,63,1
6260,0,59,2
6261,1,55,1
6262,1,66,1
6263,1,68,1
6264,0,70,1
6265,0,65,1
6266,1,65,1
6267,1,61,1
6268,1,59,1
6269,1,65,1
6270,0,73,2
6271,1,63,1
6272,0,70,2
6273,1,56,1
6274,0,61,1
6275,0,61,2
6276,0,58,1
6277,1,54,1
6278,0,72,1
6279,1,59,1
6280,1,69,1
6281,0,63,1
6282,1,65,1
6283,1,69,1
6284,0,75,3
6285,1,65,1
6286,0,69,2
6287,1,63,1
6288,0,63,1
6289,1,68,1
6290,0,71,1
6291,0,66,1
6292,1,64,1
6293,0,66,1
6294,1,65,1
6295,0,66,1
6296,0,68,1
6297,1,71,1
6298,1,58,1
6299,0,65,1
6300,0,60,1
6301,1,53,1
6302,0,60,1
6303,1,60,2
6304,0,64,1
6305,1,62,1
6306,0,65,1
6307,1,63,1
6308,0,63,2
6309,1,53,1
6310,0,62,1
6311,1,55,1
6312,1,59,1
6313,1,65,1
6314,0,74,1
6315,1,60,1
6316,0,59,3
6317,1,60,1
6318,0,62,2
6319,1,65,1
6320,0,70,1
6321,1,61,1
6322,1,68,1
6323,0,59,1
6324,1,52,1
6325,0,60,1
6326,1,58,1
